0.00,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.03,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.04,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.06,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.08,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.09,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.11,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.12,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.14,90.00,90.00,-1.022,0.265,0.132,0.485,2.127,-171.412
0.15,90.00,90.00,-1.022,0.265,0.132,0.481,2.106,-171.432
0.17,90.00,90.00,-1.022,0.264,0.132,0.507,2.064,-171.503
0.18,90.00,90.00,-1.022,0.264,0.132,0.505,2.091,-171.464
0.20,90.00,90.00,-1.022,0.265,0.132,0.512,2.125,-171.420
0.21,90.00,90.00,-1.022,0.264,0.132,0.502,2.081,-171.498
0.23,90.00,90.00,-1.022,0.264,0.132,0.495,2.071,-171.495
0.25,90.00,90.00,-1.022,0.265,0.132,0.485,2.123,-171.435
0.26,90.00,90.00,-1.022,0.265,0.132,0.502,2.173,-171.374
0.28,90.00,90.00,-1.022,0.264,0.132,0.478,2.095,-171.501
0.29,90.00,90.00,-1.022,0.265,0.132,0.505,2.089,-171.454
0.31,90.00,90.00,-1.022,0.265,0.132,0.461,2.136,-171.405
0.32,90.00,90.00,-1.022,0.265,0.132,0.494,2.149,-171.383
0.34,90.00,90.00,-1.022,0.265,0.132,0.480,2.143,-171.411
0.35,90.00,90.00,-1.022,0.265,0.132,0.482,2.160,-171.392
0.37,90.00,90.00,-1.022,0.265,0.132,0.482,2.160,-171.392
0.38,90.00,90.00,-1.022,0.265,0.132,0.496,2.150,-171.390
0.40,90.00,90.00,-1.022,0.264,0.132,0.473,2.128,-171.438
0.42,90.00,90.00,-1.022,0.264,0.132,0.476,2.098,-171.497
0.43,90.00,90.00,-1.022,0.264,0.132,0.503,2.093,-171.486
0.45,90.00,90.00,-1.022,0.265,0.132,0.489,2.122,-171.435
0.46,90.00,90.00,-1.022,0.265,0.132,0.501,2.162,-171.383
0.48,90.00,90.00,-1.022,0.265,0.132,0.501,2.162,-171.383
0.49,90.00,90.00,-1.022,0.264,0.132,0.507,2.125,-171.445
0.51,90.00,90.00,-1.022,0.265,0.132,0.506,2.140,-171.402
0.52,90.00,90.00,-1.022,0.265,0.132,0.470,2.149,-171.387
0.54,90.00,90.00,-1.022,0.265,0.132,0.507,2.130,-171.414
0.55,90.00,90.00,-1.022,0.265,0.132,0.511,2.152,-171.375
0.57,90.00,90.00,-1.022,0.265,0.132,0.511,2.152,-171.375
0.58,90.00,90.00,-1.022,0.265,0.132,0.479,2.163,-171.380
0.60,90.00,90.00,-1.022,0.264,0.132,0.517,2.136,-171.430
0.61,90.00,90.00,-1.022,0.264,0.132,0.502,2.093,-171.495
0.63,90.00,90.00,-1.022,0.264,0.132,0.506,2.087,-171.483
0.65,90.00,90.00,-1.022,0.265,0.132,0.509,2.135,-171.420
0.66,90.00,90.00,-1.022,0.264,0.132,0.487,2.065,-171.516
0.68,90.00,90.00,-1.022,0.264,0.132,0.487,2.065,-171.516
0.69,90.00,90.00,-1.022,0.264,0.132,0.505,2.112,-171.456
0.71,90.00,90.00,-1.022,0.264,0.132,0.524,2.087,-171.498
0.72,90.00,90.00,-1.022,0.265,0.132,0.499,2.151,-171.387
0.74,90.00,90.00,-1.022,0.265,0.132,0.488,2.127,-171.412
0.75,90.00,90.00,-1.022,0.264,0.132,0.512,2.094,-171.488
0.77,90.00,90.00,-1.022,0.265,0.132,0.480,2.162,-171.385
0.78,90.00,90.00,-1.022,0.264,0.132,0.510,2.136,-171.434
0.80,90.00,90.00,-1.022,0.264,0.132,0.510,2.136,-171.434
0.81,90.00,90.00,-1.022,0.264,0.132,0.492,2.096,-171.501
0.83,90.00,90.00,-1.022,0.264,0.132,0.478,2.079,-171.488
0.85,90.00,90.00,-1.022,0.265,0.132,0.518,2.145,-171.409
0.86,90.00,90.00,-1.022,0.265,0.132,0.519,2.167,-171.373
0.88,90.00,90.00,-1.022,0.265,0.132,0.472,2.152,-171.389
0.89,90.00,90.00,-1.022,0.265,0.132,0.478,2.112,-171.456
0.91,90.00,90.00,-1.022,0.265,0.132,0.494,2.159,-171.390
0.92,90.00,90.00,-1.022,0.265,0.132,0.486,2.165,-171.381
0.94,90.00,90.00,-1.022,0.265,0.132,0.461,2.153,-171.410
0.95,90.00,90.00,-1.022,0.264,0.132,0.492,2.108,-171.475
0.97,90.00,90.00,-1.022,0.265,0.132,0.486,2.163,-171.372
0.98,90.00,90.00,-1.022,0.265,0.132,0.513,2.152,-171.370
1.00,90.00,90.00,-1.022,0.265,0.132,0.525,2.129,-171.426
1.01,90.00,90.00,-1.022,0.264,0.132,0.544,2.096,-171.482
1.03,90.00,90.00,-1.022,0.264,0.132,0.518,2.097,-171.471
1.05,90.00,90.00,-1.022,0.265,0.132,0.474,2.151,-171.413
1.06,90.00,90.00,-1.022,0.265,0.132,0.488,2.174,-171.371
1.08,90.00,90.00,-1.022,0.264,0.132,0.467,2.089,-171.505
1.09,90.00,90.00,-1.022,0.264,0.132,0.491,2.107,-171.456
1.11,90.00,90.00,-1.022,0.265,0.132,0.502,2.145,-171.391
1.12,90.00,90.00,-1.022,0.265,0.132,0.471,2.162,-171.396
1.14,90.00,90.00,-1.022,0.265,0.132,0.524,2.145,-171.408
1.15,90.00,90.00,-1.022,0.264,0.132,0.490,2.115,-171.482
1.17,90.00,90.00,-1.022,0.264,0.132,0.484,2.094,-171.507
1.18,90.00,90.00,-1.022,0.265,0.132,0.503,2.152,-171.384
1.20,90.00,90.00,-1.022,0.264,0.132,0.543,2.116,-171.433
1.22,90.00,90.00,-1.022,0.264,0.132,0.518,2.086,-171.492
1.23,90.00,90.00,-1.022,0.264,0.132,0.516,2.100,-171.470
1.25,90.00,90.00,-1.022,0.264,0.132,0.522,2.092,-171.470
1.26,90.00,90.00,-1.022,0.265,0.132,0.490,2.155,-171.374
1.28,90.00,90.00,-1.022,0.265,0.132,0.496,2.148,-171.394
1.29,90.00,90.00,-1.022,0.264,0.132,0.520,2.105,-171.452
1.31,90.00,90.00,-1.022,0.265,0.132,0.508,2.137,-171.399
1.32,90.00,90.00,-1.022,0.264,0.132,0.505,2.137,-171.412
1.34,90.00,90.00,-1.022,0.264,0.132,0.505,2.137,-171.412
1.35,90.00,90.00,-1.022,0.264,0.132,0.479,2.109,-171.475
1.37,90.00,90.00,-1.022,0.264,0.132,0.469,2.085,-171.500
1.38,90.00,91.00,-1.022,0.265,0.132,0.458,2.150,-171.398
1.40,90.00,94.00,-1.022,0.265,0.132,0.481,2.151,-171.405
1.42,90.00,97.00,-1.022,0.264,0.132,0.499,2.095,-171.487
1.43,90.00,100.00,-1.022,0.265,0.132,0.475,2.143,-171.422
1.45,90.00,101.00,-1.022,0.265,0.132,0.475,2.143,-171.422
1.46,90.00,104.00,-1.022,0.265,0.132,0.468,2.155,-171.377
1.48,90.00,108.00,-1.022,0.265,0.132,0.472,2.146,-171.387
1.49,90.00,109.00,-1.022,0.265,0.132,0.500,2.107,-171.428
1.51,90.00,113.00,-1.022,0.265,0.132,0.472,2.153,-171.389
1.52,90.00,123.00,-1.022,0.265,0.132,0.513,2.150,-171.371
1.54,90.00,135.00,-1.022,0.265,0.132,0.515,2.132,-171.386
1.56,90.00,141.00,-1.022,0.265,0.132,0.480,2.099,-171.413
1.57,90.00,144.00,-1.022,0.265,0.132,0.478,2.091,-171.361
1.59,90.00,145.00,-1.022,0.265,0.132,0.473,2.146,-171.216
1.60,90.00,145.00,-1.022,0.265,0.132,0.467,2.162,-171.191
1.62,90.00,145.00,-1.022,0.265,0.132,0.459,2.165,-171.153
1.63,90.00,145.00,-1.022,0.266,0.132,0.446,2.256,-170.814
1.65,90.00,145.00,-1.022,0.266,0.132,0.368,2.253,-170.738
1.66,90.00,145.00,-1.023,0.266,0.132,0.455,2.287,-170.475
1.68,90.00,146.00,-1.023,0.267,0.132,0.405,2.323,-170.311
1.69,90.00,146.00,-1.023,0.267,0.132,0.425,2.311,-170.274
1.71,90.00,146.00,-1.023,0.267,0.132,0.396,2.392,-170.116
1.72,90.00,146.00,-1.023,0.267,0.132,0.384,2.412,-170.078
1.74,90.00,146.00,-1.024,0.267,0.132,0.350,2.391,-170.135
1.76,90.00,146.00,-1.024,0.267,0.132,0.343,2.332,-170.222
1.77,90.00,146.00,-1.024,0.267,0.132,0.371,2.316,-170.224
1.79,90.00,146.00,-1.024,0.267,0.132,0.370,2.365,-170.159
1.80,90.00,146.00,-1.024,0.267,0.132,0.392,2.398,-170.073
