0.00,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.03,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.05,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.06,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.08,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.10,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.11,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.13,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.14,90.00,90.00,0.383,0.184,0.170,153.259,5.031,-171.221
0.16,90.00,90.00,0.383,0.185,0.171,153.248,4.773,-171.153
0.17,90.00,90.00,0.383,0.184,0.171,153.242,4.695,-171.142
0.19,90.00,90.00,0.384,0.185,0.171,153.218,5.548,-171.754
0.20,90.00,90.00,0.384,0.185,0.171,153.232,5.803,-171.874
0.22,90.00,90.00,0.384,0.185,0.171,153.223,5.876,-171.858
0.24,90.00,90.00,0.384,0.185,0.171,153.189,5.964,-171.874
0.25,90.00,90.00,0.384,0.185,0.171,153.181,5.959,-171.874
0.27,90.00,90.00,0.384,0.185,0.171,153.185,6.105,-171.958
0.28,90.00,90.00,0.384,0.185,0.171,153.184,6.112,-172.005
0.30,90.00,90.00,0.384,0.185,0.171,153.174,5.979,-171.966
0.31,90.00,90.00,0.384,0.185,0.171,153.188,6.025,-171.928
0.33,90.00,90.00,0.384,0.185,0.171,153.203,6.099,-171.961
0.34,90.00,90.00,0.384,0.185,0.171,153.190,6.069,-171.972
0.36,90.00,90.00,0.384,0.185,0.171,153.169,6.095,-172.002
0.37,90.00,90.00,0.384,0.185,0.171,153.172,6.073,-171.962
0.39,90.00,90.00,0.384,0.185,0.171,153.179,6.091,-171.996
0.41,90.00,90.00,0.384,0.185,0.171,153.202,6.093,-172.015
0.42,90.00,90.00,0.384,0.184,0.171,153.258,6.155,-172.016
0.44,90.00,90.00,0.384,0.184,0.171,153.302,6.055,-172.001
0.45,90.00,90.00,0.384,0.185,0.170,153.005,6.499,-172.217
0.47,90.00,90.00,0.384,0.185,0.171,153.185,6.025,-172.018
0.48,90.00,90.00,0.384,0.185,0.171,153.188,6.183,-172.046
0.50,90.00,90.00,0.384,0.185,0.171,153.187,6.225,-172.078
0.51,90.00,90.00,0.384,0.185,0.171,153.163,6.144,-172.048
0.53,90.00,90.00,0.384,0.185,0.171,153.181,6.052,-171.947
0.54,90.00,90.00,0.384,0.185,0.171,153.189,6.078,-171.954
0.56,90.00,90.00,0.383,0.185,0.170,153.255,5.346,-171.394
0.58,90.00,90.00,0.383,0.185,0.170,153.247,5.366,-171.390
0.59,90.00,90.00,0.384,0.185,0.171,153.168,5.874,-171.907
0.61,90.00,90.00,0.384,0.185,0.171,153.174,5.943,-171.932
0.62,90.00,90.00,0.384,0.185,0.170,153.040,6.167,-172.063
0.64,90.00,90.00,0.384,0.185,0.170,153.086,6.087,-171.920
0.65,90.00,90.00,0.384,0.185,0.170,153.090,6.063,-171.924
0.67,90.00,90.00,0.384,0.185,0.170,153.074,6.246,-171.948
0.68,90.00,90.00,0.384,0.185,0.170,153.100,6.186,-171.907
0.70,90.00,90.00,0.384,0.185,0.170,153.163,5.997,-171.847
0.71,90.00,90.00,0.384,0.185,0.170,153.022,6.175,-171.927
0.73,90.00,90.00,0.384,0.185,0.170,153.022,6.175,-171.927
0.74,90.00,90.00,0.383,0.185,0.170,153.122,5.259,-171.233
0.76,90.00,90.00,0.383,0.185,0.170,153.111,5.048,-171.077
0.78,90.00,90.00,0.382,0.185,0.170,153.121,5.034,-171.046
0.79,90.00,90.00,0.382,0.185,0.170,153.128,4.927,-171.023
0.81,90.00,90.00,0.382,0.185,0.170,153.131,4.878,-170.993
0.82,90.00,90.00,0.382,0.185,0.170,153.133,5.073,-171.029
0.84,90.00,90.00,0.382,0.185,0.170,153.133,5.073,-171.029
0.85,90.00,90.00,0.382,0.185,0.170,153.121,4.996,-171.038
0.95,90.00,90.00,0.384,0.185,0.170,153.098,6.146,-171.871
0.98,90.00,90.00,0.384,0.185,0.171,153.176,5.986,-171.848
0.99,90.00,90.00,0.384,0.185,0.171,153.111,6.065,-171.937
1.01,90.00,90.00,0.384,0.185,0.170,153.094,5.979,-171.837
1.02,90.00,90.00,0.384,0.185,0.170,153.079,6.061,-171.860
1.04,90.00,90.00,0.384,0.185,0.170,153.065,6.180,-171.960
1.05,90.00,90.00,0.384,0.185,0.170,153.062,6.288,-171.943
1.07,90.00,90.00,0.384,0.185,0.171,153.159,6.223,-171.953
1.08,90.00,90.00,0.384,0.185,0.171,153.194,6.160,-171.980
1.10,90.00,90.00,0.384,0.185,0.171,153.194,6.250,-172.037
1.12,90.00,90.00,0.384,0.185,0.171,153.184,6.144,-172.018
1.13,90.00,90.00,0.384,0.185,0.171,153.183,6.138,-172.004
1.15,90.00,90.00,0.384,0.185,0.171,153.171,6.188,-172.053
1.16,90.00,90.00,0.384,0.185,0.171,153.177,6.206,-172.051
1.18,90.00,90.00,0.384,0.185,0.171,153.173,6.218,-172.040
1.19,90.00,90.00,0.384,0.185,0.171,153.177,6.289,-172.055
1.21,90.00,90.00,0.384,0.185,0.171,153.187,6.305,-172.052
1.22,90.00,90.00,0.384,0.185,0.170,153.293,6.629,-172.154
1.24,90.00,90.00,0.384,0.185,0.171,153.192,6.365,-172.104
1.25,90.00,90.00,0.384,0.185,0.171,153.189,6.292,-172.047
1.27,90.00,90.00,0.384,0.185,0.171,153.174,6.208,-172.032
1.29,90.00,90.00,0.384,0.185,0.171,153.171,6.099,-172.019
1.30,90.00,90.00,0.384,0.185,0.171,153.170,6.026,-171.981
1.32,90.00,90.00,0.384,0.185,0.171,153.170,6.058,-171.973
1.33,90.00,90.00,0.384,0.185,0.171,153.176,6.159,-172.024
1.35,90.00,90.00,0.384,0.185,0.171,153.195,6.288,-172.062
1.36,90.00,90.00,0.384,0.185,0.171,153.183,6.196,-172.018
1.38,90.00,90.00,0.384,0.185,0.171,153.175,6.222,-172.009
1.39,90.00,90.00,0.384,0.185,0.171,153.180,6.240,-172.032
1.41,90.00,90.00,0.384,0.185,0.171,153.176,6.098,-171.981
1.42,90.00,90.00,0.384,0.185,0.171,153.171,6.110,-171.998
1.44,90.00,90.00,0.384,0.185,0.171,153.187,6.132,-172.012
1.45,90.00,90.00,0.384,0.185,0.171,153.178,6.124,-171.996
1.47,90.00,90.00,0.384,0.185,0.171,153.170,6.180,-172.005
1.48,90.00,90.00,0.384,0.185,0.171,153.186,6.239,-172.042
1.50,90.00,90.00,0.384,0.185,0.171,153.195,6.182,-171.988
1.52,90.00,90.00,0.384,0.185,0.171,153.184,6.037,-171.951
1.53,90.00,90.00,0.384,0.185,0.171,153.180,6.091,-171.944
1.55,90.00,90.00,0.384,0.185,0.171,153.176,6.097,-171.979
1.56,90.00,90.00,0.384,0.185,0.171,153.189,6.116,-171.967
1.58,90.00,90.00,0.384,0.185,0.170,153.020,6.487,-172.139
1.59,90.00,90.00,0.384,0.185,0.171,153.124,5.869,-171.864
1.61,90.00,90.00,0.384,0.185,0.170,153.104,6.061,-171.876
1.62,90.00,90.00,0.384,0.185,0.170,153.115,6.411,-171.953
1.64,90.00,90.00,0.383,0.185,0.170,153.272,6.385,-171.680
1.65,90.00,90.00,0.383,0.185,0.170,153.300,6.057,-171.540
1.67,90.00,90.00,0.383,0.184,0.170,153.180,5.196,-171.131
1.69,90.00,90.00,0.384,0.185,0.171,153.186,6.042,-171.829
1.70,90.00,90.00,0.384,0.185,0.171,153.150,6.163,-171.942
1.72,90.00,90.00,0.384,0.185,0.171,153.172,6.006,-171.881
1.73,90.00,90.00,0.384,0.185,0.171,153.164,5.937,-171.811
1.75,90.00,90.00,0.384,0.185,0.170,153.069,6.314,-171.934
1.76,90.00,90.00,0.384,0.185,0.170,153.046,6.475,-172.004
1.78,90.00,90.00,0.384,0.185,0.170,153.184,5.977,-171.828
1.79,90.00,90.00,0.384,0.185,0.171,153.206,6.101,-171.933
1.81,90.00,90.00,0.384,0.185,0.171,153.190,6.082,-171.948
1.82,90.00,90.00,0.384,0.185,0.171,153.164,5.983,-171.971
1.84,90.00,90.00,0.384,0.185,0.171,153.189,5.918,-171.919
1.86,90.00,90.00,0.384,0.185,0.171,153.169,6.019,-171.954
1.87,90.00,90.00,0.384,0.185,0.171,153.204,6.162,-171.961
1.89,90.00,90.00,0.384,0.185,0.171,153.190,6.188,-172.003
1.90,90.00,90.00,0.384,0.185,0.171,153.190,6.188,-172.003
1.92,90.00,90.00,0.384,0.185,0.171,153.172,6.132,-172.004
1.93,90.00,90.00,0.384,0.185,0.171,153.182,6.172,-172.026
1.95,90.00,90.00,0.384,0.185,0.171,153.186,6.208,-172.013
