0.00,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.03,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.04,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.06,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.07,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.09,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.10,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.12,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.13,90.00,90.00,1.405,0.647,0.134,15.488,85.318,-77.227
0.15,90.00,90.00,1.405,0.647,0.134,15.421,85.302,-77.300
0.17,90.00,90.00,1.405,0.647,0.134,15.403,85.300,-77.315
0.18,90.00,90.00,1.405,0.647,0.134,15.516,85.320,-77.202
0.20,90.00,90.00,1.405,0.647,0.134,15.394,85.323,-77.322
0.21,90.00,90.00,1.405,0.647,0.134,15.458,85.335,-77.254
0.23,90.00,90.00,1.405,0.647,0.134,15.472,85.331,-77.238
0.24,90.00,90.00,1.405,0.647,0.134,15.354,85.279,-77.366
0.26,90.00,90.00,1.405,0.647,0.134,15.275,85.284,-77.446
0.27,90.00,90.00,1.405,0.647,0.134,15.286,85.304,-77.424
0.29,90.00,90.00,1.405,0.647,0.134,15.186,85.270,-77.534
0.31,90.00,90.00,1.405,0.647,0.134,15.369,85.301,-77.352
0.32,90.00,90.00,1.405,0.647,0.134,15.429,85.319,-77.295
0.34,90.00,90.00,1.405,0.647,0.134,15.267,85.294,-77.458
0.35,90.00,90.00,1.405,0.647,0.134,15.273,85.275,-77.457
0.37,90.00,90.00,1.405,0.647,0.134,15.301,85.285,-77.430
0.38,90.00,90.00,1.405,0.647,0.134,15.152,85.285,-77.572
0.40,90.00,90.00,1.405,0.647,0.134,15.304,85.309,-77.419
0.41,90.00,90.00,1.405,0.647,0.134,15.250,85.288,-77.484
0.43,90.00,90.00,1.405,0.647,0.134,15.250,85.288,-77.484
0.44,90.00,90.00,1.405,0.647,0.134,15.130,85.288,-77.595
0.46,90.00,90.00,1.405,0.647,0.134,15.135,85.263,-77.604
0.48,90.00,90.00,1.405,0.647,0.134,15.173,85.233,-77.580
0.49,90.00,90.00,1.405,0.647,0.134,15.173,85.233,-77.580
0.51,90.00,90.00,1.405,0.647,0.134,15.192,85.260,-77.545
0.52,90.00,90.00,1.405,0.647,0.134,15.196,85.269,-77.522
0.54,90.00,90.00,1.405,0.647,0.134,15.120,85.254,-77.608
0.55,90.00,90.00,1.405,0.647,0.134,15.120,85.254,-77.608
0.57,90.00,90.00,1.405,0.647,0.134,15.243,85.282,-77.486
0.58,90.00,90.00,1.405,0.647,0.134,15.265,85.254,-77.475
0.60,90.00,90.00,1.405,0.647,0.134,15.323,85.271,-77.405
0.61,90.00,90.00,1.405,0.647,0.134,15.235,85.269,-77.481
0.63,90.00,90.00,1.405,0.647,0.134,15.251,85.257,-77.476
0.64,90.00,90.00,1.405,0.647,0.134,15.215,85.256,-77.515
0.66,90.00,90.00,1.405,0.647,0.134,15.298,85.257,-77.437
0.68,90.00,90.00,1.405,0.647,0.134,15.387,85.306,-77.318
0.69,90.00,90.00,1.405,0.647,0.134,15.375,85.294,-77.330
0.71,90.00,90.00,1.405,0.647,0.134,15.407,85.316,-77.293
0.74,90.00,90.00,1.405,0.647,0.134,15.277,85.298,-77.435
0.75,90.00,90.00,1.405,0.647,0.134,15.449,85.313,-77.257
0.77,90.00,90.00,1.405,0.647,0.134,15.440,85.342,-77.237
0.78,90.00,90.00,1.405,0.647,0.134,15.532,85.349,-77.172
0.80,90.00,90.00,1.405,0.647,0.134,15.570,85.356,-77.121
0.81,90.00,90.00,1.405,0.647,0.134,15.456,85.334,-77.232
0.83,90.00,90.00,1.405,0.647,0.134,15.456,85.334,-77.232
0.84,90.00,90.00,1.405,0.647,0.134,15.429,85.334,-77.267
0.86,90.00,90.00,1.405,0.647,0.134,15.457,85.328,-77.247
0.88,90.00,90.00,1.405,0.647,0.134,15.325,85.320,-77.378
0.89,90.00,90.00,1.405,0.647,0.134,15.356,85.329,-77.350
0.91,90.00,90.00,1.405,0.647,0.134,15.370,85.324,-77.337
0.92,90.00,90.00,1.405,0.647,0.134,15.435,85.332,-77.275
0.94,90.00,90.00,1.405,0.647,0.134,15.518,85.348,-77.191
0.95,90.00,90.00,1.405,0.647,0.134,15.569,85.335,-77.151
0.97,90.00,90.00,1.405,0.647,0.134,15.648,85.369,-77.053
0.98,90.00,90.00,1.405,0.647,0.134,15.628,85.365,-77.077
1.00,90.00,90.00,1.405,0.647,0.134,15.490,85.344,-77.217
1.01,90.00,90.00,1.405,0.647,0.134,15.473,85.322,-77.247
1.03,90.00,90.00,1.405,0.647,0.134,15.444,85.345,-77.249
1.05,90.00,90.00,1.405,0.647,0.134,15.451,85.334,-77.247
1.06,90.00,90.00,1.405,0.647,0.134,15.419,85.333,-77.284
1.08,90.00,90.00,1.405,0.647,0.134,15.354,85.342,-77.346
1.09,90.00,90.00,1.405,0.647,0.134,15.346,85.323,-77.358
1.11,90.00,90.00,1.405,0.647,0.134,15.307,85.333,-77.389
1.12,90.00,90.00,1.405,0.647,0.134,15.291,85.345,-77.396
1.14,90.00,90.00,1.405,0.647,0.134,15.306,85.324,-77.389
1.16,90.00,90.00,1.405,0.647,0.134,15.321,85.324,-77.380
1.17,90.00,90.00,1.405,0.647,0.134,15.311,85.338,-77.381
1.18,90.00,90.00,1.405,0.647,0.134,15.282,85.329,-77.414
1.20,90.00,90.00,1.405,0.647,0.134,15.430,85.339,-77.273
1.21,90.00,90.00,1.405,0.647,0.134,15.355,85.318,-77.351
1.23,90.00,90.00,1.405,0.647,0.134,15.349,85.316,-77.356
1.25,90.00,90.00,1.405,0.647,0.134,15.378,85.346,-77.316
1.26,90.00,90.00,1.405,0.647,0.134,15.520,85.360,-77.187
1.28,90.00,90.00,1.405,0.647,0.134,15.483,85.352,-77.215
1.29,90.00,90.00,1.405,0.647,0.134,15.432,85.325,-77.285
1.31,90.00,90.00,1.405,0.647,0.134,15.538,85.356,-77.165
1.32,90.00,90.00,1.405,0.647,0.134,15.563,85.345,-77.156
1.34,90.00,90.00,1.405,0.647,0.134,15.462,85.334,-77.255
1.35,90.00,90.00,1.405,0.647,0.134,15.500,85.344,-77.213
1.37,90.00,90.00,1.405,0.647,0.134,15.535,85.366,-77.168
1.39,90.00,90.00,1.405,0.647,0.134,15.539,85.348,-77.178
1.40,90.00,90.00,1.405,0.647,0.134,15.420,85.337,-77.293
1.42,90.00,90.00,1.405,0.647,0.134,15.527,85.358,-77.181
1.43,90.00,90.00,1.405,0.647,0.134,15.476,85.330,-77.239
1.45,90.00,90.00,1.405,0.647,0.134,15.412,85.313,-77.312
1.46,90.00,90.00,1.405,0.647,0.134,15.432,85.336,-77.287
1.48,90.00,90.00,1.405,0.647,0.134,15.381,85.322,-77.334
1.49,90.00,90.00,1.405,0.647,0.134,15.422,85.310,-77.304
1.51,90.00,90.00,1.405,0.647,0.134,15.422,85.319,-77.292
1.52,90.00,90.00,1.405,0.647,0.134,15.450,85.315,-77.264
1.54,90.00,90.00,1.405,0.647,0.134,15.473,85.336,-77.233
1.56,90.00,90.00,1.405,0.647,0.134,15.477,85.340,-77.218
1.57,90.00,90.00,1.405,0.647,0.134,15.477,85.340,-77.218
1.59,90.00,90.00,1.405,0.647,0.134,15.456,85.352,-77.228
1.60,90.00,90.00,1.405,0.647,0.134,15.454,85.353,-77.231
1.62,90.00,90.00,1.405,0.647,0.134,15.422,85.352,-77.266
1.63,90.00,90.00,1.405,0.647,0.134,15.422,85.352,-77.266
1.65,90.00,90.00,1.405,0.647,0.134,15.457,85.350,-77.237
1.66,90.00,90.00,1.405,0.647,0.134,15.353,85.328,-77.346
1.68,90.00,90.00,1.405,0.647,0.134,15.306,85.315,-77.391
1.69,90.00,90.00,1.405,0.647,0.134,15.208,85.282,-77.508
1.71,90.00,90.00,1.405,0.647,0.134,15.242,85.307,-77.459
1.73,90.00,90.00,1.405,0.647,0.134,15.303,85.322,-77.402
1.74,90.00,90.00,1.405,0.647,0.134,15.303,85.322,-77.402
1.76,90.00,90.00,1.405,0.647,0.134,15.260,85.292,-77.457
1.77,90.00,90.00,1.405,0.647,0.134,15.309,85.312,-77.391
1.79,90.00,90.00,1.405,0.647,0.134,15.233,85.301,-77.465
1.80,90.00,90.00,1.405,0.647,0.134,15.232,85.339,-77.456
1.82,90.00,90.00,1.405,0.647,0.134,15.350,85.324,-77.344
1.83,90.00,90.00,1.405,0.647,0.134,15.234,85.325,-77.457
1.85,90.00,90.00,1.405,0.647,0.134,15.346,85.310,-77.353
1.86,90.00,90.00,1.405,0.647,0.134,15.399,85.326,-77.302
