0.00,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.03,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.04,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.06,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.08,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.09,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.11,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.12,90.00,90.00,-1.310,-0.845,0.141,1.333,-0.016,-129.936
0.15,90.00,90.00,-1.310,-0.845,0.141,1.300,0.001,-129.947
0.18,90.00,90.00,-1.310,-0.845,0.141,1.208,-0.035,-130.007
0.20,90.00,90.00,-1.310,-0.845,0.141,1.208,-0.035,-130.007
0.22,90.00,90.00,-1.310,-0.845,0.141,1.234,-0.040,-129.989
0.23,90.00,90.00,-1.310,-0.845,0.141,1.262,-0.014,-130.079
0.25,90.00,90.00,-1.310,-0.845,0.141,1.264,-0.034,-129.897
0.26,90.00,90.00,-1.310,-0.845,0.141,1.264,-0.034,-129.897
0.28,90.00,90.00,-1.310,-0.845,0.141,1.208,-0.031,-130.030
0.29,90.00,90.00,-1.310,-0.845,0.141,1.217,-0.029,-130.041
0.31,90.00,90.00,-1.310,-0.845,0.141,1.284,-0.016,-130.028
0.32,90.00,90.00,-1.310,-0.845,0.141,1.235,-0.021,-130.041
0.34,90.00,90.00,-1.310,-0.845,0.141,1.210,-0.037,-129.999
0.35,90.00,90.00,-1.310,-0.845,0.141,1.251,-0.016,-130.082
0.37,90.00,90.00,-1.310,-0.845,0.141,1.334,0.004,-130.063
0.39,90.00,90.00,-1.310,-0.845,0.141,1.317,0.004,-130.048
0.40,90.00,90.00,-1.310,-0.845,0.141,1.282,-0.010,-129.997
0.42,90.00,90.00,-1.310,-0.845,0.141,1.265,-0.009,-130.002
0.43,90.00,90.00,-1.310,-0.845,0.141,1.309,-0.006,-129.963
0.45,90.00,90.00,-1.310,-0.845,0.141,1.284,-0.013,-129.965
0.46,90.00,90.00,-1.310,-0.845,0.141,1.308,-0.008,-129.943
0.48,90.00,90.00,-1.310,-0.845,0.141,1.254,-0.015,-129.923
0.49,90.00,90.00,-1.310,-0.845,0.141,1.254,-0.015,-129.923
0.51,90.00,90.00,-1.310,-0.845,0.141,1.260,-0.015,-130.006
0.52,90.00,90.00,-1.310,-0.845,0.141,1.260,-0.015,-130.006
0.54,90.00,90.00,-1.310,-0.845,0.141,1.274,-0.010,-129.924
0.56,90.00,90.00,-1.310,-0.845,0.141,1.220,-0.033,-129.945
0.57,90.00,90.00,-1.310,-0.845,0.141,1.289,-0.020,-129.873
0.59,90.00,90.00,-1.310,-0.845,0.141,1.370,-0.002,-129.855
0.60,90.00,90.00,-1.310,-0.845,0.141,1.335,0.000,-129.917
0.62,90.00,90.00,-1.310,-0.845,0.141,1.275,-0.006,-129.936
0.63,90.00,90.00,-1.310,-0.845,0.141,1.272,-0.034,-129.891
0.65,90.00,90.00,-1.310,-0.845,0.141,1.282,-0.022,-129.961
0.66,90.00,90.00,-1.309,-0.845,0.141,1.301,-0.022,-129.948
0.68,90.00,90.00,-1.309,-0.845,0.141,1.258,-0.036,-129.959
0.69,90.00,90.00,-1.309,-0.845,0.141,1.273,-0.019,-130.028
0.71,90.00,90.00,-1.310,-0.845,0.141,1.300,-0.012,-130.041
0.72,90.00,90.00,-1.310,-0.845,0.141,1.322,-0.004,-130.037
0.74,90.00,90.00,-1.310,-0.845,0.141,1.355,0.013,-130.050
0.76,90.00,90.00,-1.310,-0.845,0.141,1.350,-0.001,-130.014
0.77,90.00,90.00,-1.310,-0.845,0.141,1.322,-0.011,-130.001
0.79,90.00,90.00,-1.310,-0.845,0.141,1.358,0.018,-130.057
0.80,90.00,90.00,-1.310,-0.845,0.141,1.349,0.002,-130.014
0.82,90.00,90.00,-1.310,-0.845,0.141,1.407,0.038,-129.997
0.83,90.00,90.00,-1.309,-0.845,0.141,1.311,-0.020,-129.982
0.85,90.00,90.00,-1.309,-0.845,0.141,1.311,-0.020,-129.982
0.86,90.00,90.00,-1.310,-0.845,0.141,1.323,-0.011,-129.985
0.88,90.00,90.00,-1.310,-0.845,0.141,1.281,-0.018,-130.006
0.89,90.00,90.00,-1.310,-0.845,0.141,1.279,-0.014,-130.046
0.91,90.00,90.00,-1.310,-0.845,0.141,1.235,-0.030,-130.081
0.92,90.00,90.00,-1.309,-0.845,0.141,1.220,-0.046,-130.094
0.94,90.00,90.00,-1.309,-0.845,0.141,1.319,0.006,-130.152
0.96,90.00,90.00,-1.310,-0.845,0.141,1.288,0.001,-130.147
0.97,90.00,90.00,-1.309,-0.845,0.141,1.259,-0.033,-130.063
0.99,90.00,90.00,-1.309,-0.845,0.141,1.323,-0.013,-130.074
1.00,90.00,90.00,-1.310,-0.845,0.141,1.265,-0.002,-130.101
1.02,90.00,90.00,-1.309,-0.845,0.141,1.307,0.007,-130.111
1.03,90.00,90.00,-1.310,-0.845,0.141,1.277,-0.021,-130.035
1.05,90.00,90.00,-1.310,-0.845,0.141,1.249,-0.006,-130.077
1.06,90.00,90.00,-1.310,-0.845,0.141,1.306,-0.001,-130.050
1.08,90.00,90.00,-1.310,-0.845,0.141,1.306,-0.001,-130.050
1.09,90.00,90.00,-1.309,-0.845,0.141,1.303,-0.029,-129.949
1.11,90.00,90.00,-1.310,-0.845,0.141,1.298,-0.021,-129.959
1.12,90.00,90.00,-1.310,-0.845,0.141,1.288,-0.025,-129.931
1.14,90.00,90.00,-1.310,-0.845,0.141,1.308,-0.023,-129.921
1.16,90.00,90.00,-1.310,-0.845,0.141,1.309,-0.054,-129.833
1.17,90.00,90.00,-1.310,-0.845,0.141,1.309,-0.054,-129.833
1.19,90.00,90.00,-1.310,-0.845,0.141,1.328,-0.028,-129.870
1.20,90.00,90.00,-1.310,-0.845,0.141,1.279,-0.037,-129.882
1.22,90.00,90.00,-1.310,-0.845,0.141,1.359,0.002,-129.887
1.23,90.00,90.00,-1.310,-0.845,0.141,1.331,-0.017,-129.898
1.25,90.00,90.00,-1.310,-0.845,0.141,1.250,-0.044,-129.885
1.26,90.00,90.00,-1.310,-0.845,0.141,1.252,-0.036,-129.920
1.28,90.00,90.00,-1.310,-0.845,0.141,1.245,-0.039,-129.907
1.29,90.00,90.00,-1.310,-0.845,0.141,1.292,-0.030,-129.895
1.31,90.00,90.00,-1.310,-0.845,0.141,1.273,-0.044,-129.919
1.33,90.00,90.00,-1.310,-0.845,0.141,1.273,-0.044,-129.919
1.34,90.00,90.00,-1.310,-0.845,0.141,1.308,-0.027,-129.918
1.36,90.00,90.00,-1.310,-0.845,0.141,1.270,-0.031,-129.872
1.37,90.00,90.00,-1.310,-0.845,0.141,1.299,-0.040,-129.877
1.39,90.00,90.00,-1.309,-0.845,0.141,1.342,-0.018,-129.856
1.40,90.00,90.00,-1.309,-0.845,0.141,1.342,-0.018,-129.856
1.42,90.00,90.00,-1.310,-0.845,0.141,1.425,0.012,-129.919
1.43,90.00,90.00,-1.310,-0.845,0.141,1.328,-0.019,-129.858
1.45,90.00,90.00,-1.310,-0.845,0.141,1.303,-0.028,-129.894
1.46,90.00,90.00,-1.310,-0.845,0.141,1.290,-0.046,-129.871
1.48,90.00,90.00,-1.310,-0.845,0.141,1.268,-0.044,-129.911
1.49,90.00,90.00,-1.309,-0.845,0.141,1.329,-0.047,-129.799
1.51,90.00,90.00,-1.310,-0.845,0.141,1.324,-0.043,-129.784
1.53,90.00,90.00,-1.310,-0.845,0.141,1.344,-0.049,-129.715
1.54,90.00,90.00,-1.309,-0.845,0.141,1.307,-0.040,-129.744
1.56,90.00,90.00,-1.310,-0.846,0.141,1.246,-0.062,-129.745
1.57,90.00,90.00,-1.310,-0.845,0.141,1.217,-0.037,-129.892
1.59,90.00,90.00,-1.310,-0.845,0.141,1.283,-0.038,-129.843
1.60,90.00,90.00,-1.310,-0.845,0.141,1.290,-0.029,-129.855
1.62,90.00,90.00,-1.310,-0.845,0.141,1.274,-0.033,-129.846
1.63,90.00,90.00,-1.310,-0.845,0.141,1.295,-0.021,-129.864
1.65,90.00,90.00,-1.310,-0.845,0.141,1.295,-0.021,-129.864
1.66,90.00,90.00,-1.310,-0.845,0.141,1.368,-0.012,-129.834
1.68,90.00,90.00,-1.310,-0.845,0.141,1.296,-0.028,-129.894
1.70,90.00,90.00,-1.310,-0.845,0.141,1.336,-0.012,-129.880
1.71,90.00,90.00,-1.310,-0.845,0.141,1.266,-0.010,-129.932
1.73,90.00,90.00,-1.310,-0.845,0.141,1.305,-0.017,-129.894
1.74,90.00,90.00,-1.310,-0.845,0.141,1.301,-0.022,-129.912
1.76,90.00,90.00,-1.310,-0.845,0.141,1.294,-0.021,-129.918
