0.00,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.02,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.04,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.05,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.07,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.10,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.12,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.13,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.15,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.16,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.18,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.19,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.21,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.23,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.24,90.00,90.00,0.000,0.000,0.000,0.000,0.000,0.000
0.26,90.00,90.00,-0.258,2.037,0.154,-0.279,-0.487,-21.949
0.27,90.00,90.00,-0.258,2.037,0.154,-0.279,-0.487,-21.949
0.29,90.00,90.00,-0.258,2.037,0.154,-0.234,-0.497,-21.966
0.30,90.00,90.00,-0.259,2.037,0.154,-0.336,-0.471,-21.868
0.32,90.00,90.00,-0.259,2.037,0.154,-0.367,-0.451,-21.872
0.33,90.00,90.00,-0.259,2.037,0.154,-0.344,-0.466,-21.867
0.35,90.00,90.00,-0.259,2.037,0.154,-0.321,-0.475,-21.875
0.36,90.00,90.00,-0.259,2.037,0.154,-0.338,-0.459,-21.862
0.38,90.00,90.00,-0.259,2.037,0.154,-0.362,-0.458,-21.886
0.40,90.00,90.00,-0.258,2.037,0.154,-0.303,-0.464,-21.916
0.41,90.00,90.00,-0.258,2.037,0.154,-0.303,-0.464,-21.916
0.43,90.00,90.00,-0.258,2.037,0.154,-0.157,-0.500,-21.958
0.44,90.00,90.00,-0.258,2.037,0.154,-0.178,-0.493,-21.916
0.46,90.00,90.00,-0.258,2.037,0.154,-0.089,-0.526,-21.930
0.47,90.00,90.00,-0.258,2.037,0.154,-0.200,-0.520,-21.921
0.49,90.00,90.00,-0.258,2.037,0.154,-0.251,-0.511,-21.912
0.50,90.00,90.00,-0.259,2.037,0.154,-0.229,-0.521,-21.912
0.52,90.00,90.00,-0.259,2.037,0.154,-0.189,-0.524,-21.888
0.53,90.00,90.00,-0.258,2.037,0.154,-0.108,-0.545,-21.954
0.55,90.00,90.00,-0.259,2.037,0.154,-0.194,-0.529,-21.853
0.56,90.00,90.00,-0.259,2.037,0.154,-0.210,-0.518,-21.841
0.58,90.00,90.00,-0.259,2.037,0.154,-0.256,-0.506,-21.842
0.59,90.00,90.00,-0.258,2.037,0.154,-0.316,-0.486,-21.899
0.61,90.00,90.00,-0.258,2.037,0.154,-0.316,-0.486,-21.899
0.63,90.00,90.00,-0.258,2.037,0.154,-0.354,-0.469,-21.896
0.64,90.00,90.00,-0.258,2.037,0.154,-0.329,-0.483,-21.915
0.66,90.00,90.00,-0.258,2.037,0.154,-0.332,-0.473,-21.922
0.67,90.00,90.00,-0.258,2.037,0.154,-0.337,-0.472,-21.931
0.69,90.00,90.00,-0.258,2.037,0.154,-0.335,-0.465,-21.925
0.70,90.00,90.00,-0.258,2.037,0.154,-0.349,-0.460,-21.900
0.73,90.00,90.00,-0.258,2.037,0.154,-0.303,-0.489,-21.899
0.75,90.00,90.00,-0.258,2.037,0.154,-0.245,-0.504,-21.907
0.76,90.00,90.00,-0.258,2.037,0.154,-0.270,-0.499,-21.908
0.78,90.00,90.00,-0.258,2.037,0.154,-0.277,-0.488,-21.888
0.79,90.00,90.00,-0.258,2.037,0.154,-0.250,-0.488,-21.901
0.81,90.00,90.00,-0.258,2.037,0.154,-0.258,-0.491,-21.941
0.83,90.00,90.00,-0.258,2.037,0.154,-0.307,-0.465,-21.995
0.84,90.00,90.00,-0.258,2.037,0.154,-0.297,-0.458,-21.998
0.86,90.00,90.00,-0.258,2.037,0.154,-0.226,-0.474,-22.085
0.87,90.00,90.00,-0.258,2.037,0.154,-0.363,-0.423,-21.997
0.89,90.00,90.00,-0.258,2.037,0.154,-0.373,-0.418,-22.005
0.90,90.00,90.00,-0.258,2.037,0.154,-0.453,-0.396,-21.999
0.92,90.00,90.00,-0.258,2.037,0.154,-0.464,-0.405,-21.964
